FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106281078,ADVENTIST HEALTH ST. HELENA,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Napa,3,407,Non-Profit,General,Comparable,,707-963-3611,10 WOODLAND ROAD,ST. HELENA,94574,"STEVEN HERBER, M.D.",PRESIDENT,WWW.STHELENAHOSPITAL.ORG,ST. HELENA,LIAM CORRIGAN-CARIAS,"TOYON ASSOCIATES, INC.",,05-0013,,ZZR00013F,151,151,76,11891,1725,5570,2887,72,597,2022,319,635,25718,3421,300,920,985,8,172,539,44,224,6613,114,37,0,0,0,0,15947,9771,0,0,0,0,5439,1174,0,0,0,0,46.7,46.7,3.9,3.9,0,0,0,39364,1491,971,8728,0,4134,19626,1231,1093,76638,8668,21727,0,42773,0,7,306700,458860,2203,4095,114,72,1040009948,853234871,31062485,217837562,6427940,230577172,-6311670,4477361,9442727,0,0,-11277036,198430274,50922047,790657627,348919429,25216847,40580942,79988133,636657,19198458,78305935,2753221,9306235,604905857,247859683,6519508,4437356,53804200,0,15263488,97768325,5625938,3825593,435104091,512168647,20569292,29601860,113017625,0,503282,25633176,126608607,613334,0,12355444,0,12163604,0,31062485,0,0,84610465,11167063,14506143,48771203,133375,8828770,49465653,0,354890,0,29600335,524930,100088,0,0,35495675,15374273,74963218,0,0,440258,0,24132637,4344343,66682327,9144441,58414363,21672255,17960822,5987264,43675029,68397867,8003182,1377430,69185,1578179,3441596,86276425,20884546,75506569,11518726,29911,0,194216177,34308846,3899359,51438021,104569951,194216177,27207292,112785330,-92758386,143597362,64232802,227968168,152461599,0,0,0,53249807,1811786,11339791,56920357,654,202,1261124,127123,1388247,116,0,154276,383560,335866,3235,68082,235313,44947,8936,12835,14074,348956,172310,315413,8098,195333,48325,172689,0,394911,185996,354017,9036,203289,49292,191706,0
106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,1/1/2018,10/31/2018,304,Audited,Incl. Ind. Audit Adj.,Kern,9,623,Non-Profit,General,Comparable,Rural,661-822-3241,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFF LINGERFELT,CEO,,ADVENTIST HEALTH,MATT BEYMER,"TOYON ASSOCIATES, INC.",,05-1301,,ZZT30446F,20,20,8,932,268,643,89,0,373,64,0,51,2420,56,16,37,5,0,20,5,0,3,142,1,0,0,0,19,0,192,0,0,0,2228,0,88,0,0,0,54,0,39.8,39.8,17,2.2,0,0,0,3039,1337,2241,13081,0,250,2824,0,1093,23865,9829,12877,0,1093,0,0,0,0,0,0,0,0,55677214,40132017,1470,15546667,31897,20607506,-5028942,44031,130643,0,0,-5115554,1548079,26124193,28004942,915732,208665,541117,116746,0,295593,99754,0,67000,2244607,9124797,5617051,3371686,19098131,0,874491,10594278,0,4752173,53432607,4730577,809297,2792642,16167635,0,0,607618,4511786,4959262,0,45604,0,5507596,0,1470,0,0,4890875,4959625,967438,2993232,0,293344,305996,0,1136157,0,195803,10000,34031,0,0,1310995,5098501,3863454,0,0,0,0,3472793,529059,5148771,1183933,8379653,3371201,1475873,445748,1232479,3351946,9618,273253,75175,995351,997209,11818839,0,1163498,36153067,973561,0,50108965,12073939,0,44119206,-6084180,50108965,0,18870200,-14636297,0,1254986,1254986,91488,0,0,44395000,44528206,409000,548418,1718856,119,34,227158,20248,247406,59,0,37402,44694,33172,14462,21790,32375,32976,9737,267,283,24238,59425,43444,0,53729,11986,32712,1624,27662,66737,46368,0,56674,13677,34640,1648
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,11/1/2018,12/31/2018,61,Audited,Incl. Ind. Audit Adj.,Kern,9,623,Non-Profit,General,Comparable,,661-822-3241,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFF LINGERFELT,CEO,,ADVENTIST HEALTH,MATT BEYMER,"TOYON ASSOCIATES, INC.",,05-1301,,ZZT30446F,20,20,8,276,83,17,32,0,19,19,0,11,457,46,15,3,6,0,4,4,0,2,80,4,0,0,0,16,0,243,0,0,0,214,0,43,0,0,0,37,0,37.5,37.5,5.7,5.7,0,0,0,807,433,376,2262,0,286,989,0,179,5332,1627,1604,0,2164,0,0,0,0,0,0,0,0,16393887,11046602,0,5347285,20880,6089688,-721523,3844,32110,0,0,-749789,1686627,5899767,8807493,1735494,576144,120946,319787,0,143594,248422,0,139614,3284001,2249274,1419835,654210,4068890,0,962652,3169991,0,585034,13109886,421636,671912,573959,4067278,-53549,0,805017,1500318,766456,0,33,0,2293542,0,0,0,0,3505939,1195416,152802,300932,0,107376,70925,0,13895,0,57402,0,3844,0,0,472459,917997,1032823,0,0,0,0,938859,63407,2089244,574899,2086713,1012676,44083,38858,521356,1062874,2793,22710,-42566,288498,1051693,16129906,0,899462,39585560,0,0,56614928,19242555,0,44148940,-6776567,56614928,1800,26585485,-20488637,0,1263948,1263948,364486,0,0,44395000,44557940,409000,941917,2594115,24,8,44910,5149,50059,59,0,7777,9910,9972,2344,4213,2830,6272,1468,96,28,6491,12822,8957,0,10091,716,5550,283,7341,14729,9829,0,11490,719,5667,284
106231396,ADVENTIST HEALTH UKIAH VALLEY,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Mendocino,1,113,Non-Profit,General,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,GWEN MATTHEWS,PRESIDENT/CEO,WWW.UVMC.ORG,ADVENTIST HEALTH,SCOTT YASUDA,"TOYON ASSOCIATES, INC.",4,05-0301,,ZZR00301F,68,50,37,4653,313,835,4267,0,249,374,223,742,11656,1376,91,245,1262,0,72,115,65,225,3451,68,0,0,0,0,0,11656,0,0,0,0,0,3451,0,0,0,0,0,47,63.9,3.4,3.4,0,0,0,121763,4993,6617,65057,0,8183,41922,2286,4204,255025,31992,185597,0,36018,1370,8,107551,189595,696,3292,500,224,532082296,385239605,50769186,197611877,1584975,180832517,18364335,1999205,680589,0,0,19682951,69240768,151162690,311678838,67149975,4592932,9860924,59764134,0,4250113,4229728,1992343,9422077,161262226,148337738,8181062,15386841,108678591,0,11906413,66690602,5315426,6323397,370820070,157028741,10195322,13626484,130123828,-984411,0,10926845,28588115,2356379,0,20434084,0,12944218,0,49981428,0,787758,58458972,2578672,10357616,77422086,0,5229681,43119973,0,444877,0,4385306,77403,1671286,0,0,18429956,45717242,43995912,6022459,14954380,0,0,14275164,14466221,19095348,3875835,45967586,21671694,25156512,5281377,21909776,47638461,3023553,2209241,0,571854,7402463,127538798,28618,24725743,54665203,3748416,172586,210879364,39808840,642756,43814000,126613768,210879364,72415439,80201768,-49805306,38999592,24328642,65643304,40917561,0,0,0,44689000,875000,7581180,48167852,587,209,1166729,95855,1262584,129,0,96682,344289,247404,35977,135544,187778,48389,28831,15070,26765,197556,422723,301233,0,117134,21091,106992,0,212507,454245,333919,0,125387,22522,114004,0
106481015,ADVENTIST HEALTH VALLEJO,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Solano,3,409,Non-Profit,Psychiatric,Comparable,,707-648-2200,525 OREGON STREET,VALLEJO,94590,"STEVE HERBER, M.D.",PRESIDENT/CEO,HTTP://WWW.STHELENAHOSPITAL.ORG,ST. HELENA HOSPITAL,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-4074,,HSP30182I,61,61,55,5245,1557,4341,0,411,894,6534,271,51,19304,539,159,446,0,42,92,674,27,2,1981,0,61,0,0,0,0,0,19304,0,0,0,0,0,1981,0,0,0,0,86.7,86.7,9.7,9.7,0,0,0,9269,99,0,0,0,536,8633,123,16,18676,0,0,0,1,0,0,0,0,0,0,0,0,86920416,61299329,0,25621087,92738,25148003,565822,0,0,0,0,565822,65980760,11238468,9701188,20620039,6135244,17315890,0,1546312,3501660,25343631,1020715,190013,75673504,5577824,59763,0,0,0,323123,5194437,81992,9773,11246912,19771219,4148699,11661063,0,0,1163199,2601659,20338228,16583,0,1415476,0,183203,0,0,0,0,6426644,2046308,5342058,0,383113,1223124,10199840,0,0,0,-79151617,0,0,0,0,12068914,1539790,1154761,0,0,0,0,4966154,1474567,3602225,341592,11434130,4671272,2494475,10536,1615514,3918978,216694,8287,120000,13583,644534,10139584,0,692538,159166,2676658,0,13667946,4391686,0,1615403,7660857,13667946,3202299,13554850,-8978138,1879145,918557,3058890,2366352,0,0,1635459,1635459,20056,0,0,116,24,217548,24204,241752,32,0,14232,128289,48928,0,6,11710,14351,32,0,0,132933,24480,1534,0,22774,16943,18884,0,148977,26111,1696,0,26190,18152,20626,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Comparable,Teaching,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033-2462,JOHN RAFFOUL,CEO,WWW.WHITEMEMORIAL.COM,ADVENTIST HEALTH,LIAM CORRIGAN-CARIAS,"TOYON ASSOCIATES, INC.",,05-0103,HSC30103F,,353,353,242,17244,11007,19283,28762,0,1455,2729,312,4253,85045,3521,2440,4576,6561,0,334,646,73,1020,19171,277,33,0,16,27,0,68067,9555,0,2973,4450,0,16407,2185,0,233,346,0,66,66,4.4,4.3,33,5898,3444,16050,17670,13152,66183,0,1915,20750,602,7331,143653,73472,21860,0,52065,0,10,589951,395935,3525,5050,2325,1119,2393498627,1983200939,37045257,447342945,6468197,421487300,32323842,59530434,12562825,0,0,79291451,678334870,230889100,1484274657,326653008,276685613,308039039,577061773,0,17749337,69911889,4738012,90461260,1671299931,98788358,105309309,68850860,301545381,0,8922942,109745172,3165000,25871674,722198696,340198566,323183746,292965815,748332805,-34007956,0,18337481,156203449,10479676,0,22946379,0,104560978,1213781,35831476,0,0,85242800,60024957,88458006,180536492,0,8334798,23453612,0,1292280,0,733104,44157883,10439045,0,0,73557788,20992942,115118102,0,0,175991,12028069,40527809,2252814,142235241,14598544,131870339,31206195,20714501,8736525,59314476,101862660,18441678,4185224,-199921,805063,44550560,508461049,0,142779466,9077615,123506692,350000,784174822,71161168,0,29032000,683981654,784174822,333554977,514824803,-459288406,287591397,96061249,399657854,256878388,0,0,0,29229000,197000,19049123,29229000,1453,634,2994383,100858,3095241,260,50,313710,791628,1007673,19272,232825,252435,129429,173976,59792,13643,1044921,251847,775349,140381,393439,41665,346781,0,1085766,258160,803801,141319,404148,42704,359343,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1012,Investor,General,Comparable,,714-774-1450,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,RICHARD CASTRO,CEO,,AHMC HEALTHCARE INC,LINDA MARSH,MONTEREY PARK HOSPITAL,,05-0226,HSC30226F,ZZT30226F,223,223,131,12164,9258,4777,9944,0,2681,5426,112,304,44666,2472,1885,1198,2744,0,229,2029,38,104,10699,223,0,0,0,0,0,44666,0,0,0,0,0,10699,0,0,0,0,0,54.9,54.9,4.2,4.2,10,1811,961,7767,13931,4114,22048,0,1977,10129,192,1669,61827,41431,0,0,25869,0,3,265064,208870,2068,2500,855,323,1357482020,1109596985,0,247885035,1147950,227013686,22019299,374808,0,800,0,22393307,238583504,92010228,1026888288,225774691,214563191,89696817,190791057,0,23282751,97108448,1792963,4667945,847677863,81450116,121400923,24562867,166572930,0,14983179,90425050,1066907,9342185,509804157,266923868,301529926,88671512,266834080,-3050080,0,22502370,144046606,12285126,0,8602134,0,1251443,0,0,0,0,40300939,34434188,25547746,87878149,0,15763560,43486892,0,473561,0,0,0,265019,0,0,41933026,11017071,64459559,0,0,0,0,24095223,18320302,57739261,9449244,72941019,25002669,3464561,2856664,32343059,45590835,1756485,7777568,1587541,545344,33147941,81400598,0,5128491,494260,0,0,87023349,35441819,0,0,51581530,87023349,27543217,217746363,-183776393,388988,27698567,28146381,23017890,0,0,0,0,0,15680030,0,961,366,1745721,314118,2059839,273,0,125082,465824,592383,1882,116667,362553,20594,0,50516,10220,647216,129643,515444,0,175639,94136,183643,0,773071,150604,612051,0,203149,114079,206885,0
106010735,ALAMEDA HOSPITAL,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Alameda,5,417,City/County,General,Comparable,,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501-4397,DELVECCHIO FINLEY,CEO,WWW.ALAMEDAHEALTHSYSTEM.ORG,ALAMEDA HEALTH SYSTEM,MARWIN VINLUAN,ALAMEDA HEALTH SYSTEM,,05-0211,HSC00211F,ZZR00211F,261,209,209,22879,838,43316,4535,127,179,1678,0,1657,75209,1428,160,387,459,25,36,141,0,30,2666,80,0,0,0,181,0,12134,0,0,0,63075,0,2408,0,0,0,258,0,78.9,98.6,28.2,5,0,0,0,11785,1835,967,8813,429,728,4731,0,1155,30443,16766,12785,0,561,0,3,48341,103385,513,1780,0,0,402812762,305858807,1524542,98478497,477949,131252929,-32296483,5909914,14868,0,0,-26401437,153465973,59947712,189399077,122485213,11835549,68438067,38089295,3193312,2657248,13019650,0,3380219,263098553,49755375,7304319,5215741,39462160,4709284,4341388,23859434,0,5066508,139714209,139868627,15697168,46884884,57976867,-2156317,3026958,6064790,31929729,6566101,0,0,0,0,0,0,1524542,0,32015719,3442700,28154241,20345588,6400180,933846,4949355,0,2236868,0,0,0,20637,5120268,514444,41181418,12641425,27936964,0,0,0,0,23130098,4363100,19349310,2650614,54988737,17571099,0,6664392,12632276,19027465,1083744,3601565,872414,112276,14698961,22922294,0,7376170,0,0,0,30298464,246974,0,0,30051490,30298464,0,97730383,-76619116,0,11505064,13485356,6109186,0,0,0,0,0,0,0,565,265,1052636,173646,1226282,600,0,133599,222513,427273,46915,25125,95965,50041,0,51205,0,518898,105321,148611,0,147082,37981,94743,0,605126,120876,175749,0,170123,43394,111014,0
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91802,IRIS LAI,CEO,,ALHAMBRA HOSPITAL MEDICAL CENTER LP,LINDA MARSH,AHMC HEALTHCARE INC.,,05-0281,HSC30281F,,144,144,98,11021,4888,2472,14220,0,76,1399,178,299,34553,1627,1219,148,2123,0,17,401,62,123,5720,101,0,0,17,26,0,21238,0,0,3910,9405,0,5450,0,0,254,16,0,65.7,65.7,6,4.4,0,0,0,4590,3227,1940,10807,0,190,3812,519,448,25533,20465,0,0,7518,0,5,89451,87222,758,1083,0,0,553360120,459421902,114767193,208705411,563175,201707860,7560726,780789,0,0,0,8341515,175858032,35878813,341623275,149079759,74910250,22059179,151350372,0,1368403,23753987,4170258,5530058,432222266,29208453,17636497,7098600,43953420,0,1028074,18755268,1254661,2202881,121137854,144903531,86080148,14180794,160306417,0,0,2031458,38552264,4085779,0,6161580,0,3119931,99615710,15151483,0,0,33384681,106082309,14965117,49424065,0,365019,3956991,0,527229,0,0,0,543398,0,0,25855595,4300122,121658557,0,0,0,0,17918900,2632493,25500457,3841736,38257564,12355567,1085104,2830922,11118824,116246825,1247142,3268347,335515,54565,14907485,111116209,0,5071587,35879,0,181258,116404933,87958889,0,0,28446044,116404933,94215241,98620068,-83589654,0,10322642,10889271,5817684,0,0,0,0,0,0,0,575,227,1115100,133296,1248396,344,0,125666,264285,261753,36914,125479,204104,44414,0,47298,5187,498481,57282,210653,0,138609,68989,141086,0,556947,62521,235087,0,154447,76989,162405,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,415,Non-Profit,General,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,DR. GERALD KOZAI,CEO,HTTP://WWW.ALTABATESSUMMIT.ORG/,SUTTER HEALTH,CHRISTINE HODGES,SUTTER HEALTH,,05-0305,HSC00305F,ZZR00305F,401,401,223,16777,5043,10050,12469,0,8626,20263,231,160,73619,3209,955,2214,3415,0,647,4753,71,47,15311,337,64,0,0,0,0,56183,17436,0,0,0,0,13002,2309,0,0,0,0,50.3,50.3,4.8,4.8,80,10008,4525,27345,7795,3945,18602,13,3160,31590,1575,1091,95116,41520,38494,0,15703,2166,10,338827,393429,2312,4234,3686,1432,1835310452,1201146111,26829414,660993755,5936995,690716048,-23785298,18380001,7139568,0,0,-12544865,504959408,200532668,1129818376,252338619,74373956,124811277,204348875,0,110114313,279089898,4512742,838509,1050428189,261221095,66694206,22393402,132546634,175394,43522599,242305657,12422212,3601064,784882263,400942730,110069833,65542699,245279501,0,137172,92986673,256498727,7819510,0,20743951,0,1125315,3639569,0,0,23189845,109867614,34320508,80296573,89592452,38207,60418557,284471199,0,1988645,0,75881290,1651150,9341709,0,0,137621223,32944084,187647202,6165480,5187789,344265,0,126843493,20219225,149011679,24731608,181701662,93698200,32163443,14147121,80854701,182797066,35512307,1372792,4695770,4903478,58869508,547827995,0,85581937,7584390,407555183,1584965,1050134470,275215638,107426,390279350,384532056,1050134470,0,380363247,-285814183,250365599,83990583,344297720,258715783,0,0,392746014,394855155,4575805,432758623,233994003,1789,750,3334443,445615,3780058,627,0,158649,743468,1327989,10727,188709,464813,373159,7595,32924,26410,1080686,296767,1099129,0,563972,57150,231462,5277,1239540,331057,1232116,0,647793,63902,259824,5826
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,417,Non-Profit,General,Comparable,,510-655-4000,HAWTHORNE AVE & WEBSTER ST,OAKLAND,94609,DR. GERALD KOZAI,CEO,,SUTTER HEALTH,CHRISTINE HODGES,SUTTER HEALTH,,05-0043,HSC00043F,ZZR00043G,348,348,214,34345,6837,6264,12983,1,1619,8458,165,226,70898,6089,1342,852,2509,1,322,1714,59,37,12925,290,0,0,58,0,0,53223,0,0,17675,0,0,11725,0,0,1200,0,0,55.8,55.8,5.5,5.5,0,0,0,17654,3215,2452,21486,1,2042,13330,1613,1257,63050,45443,10101,0,13570,0,12,475318,366653,2629,2972,0,0,1693202305,1203873124,0,489329181,82228979,559090008,12468152,9446961,1397652,0,0,20517461,439141790,197377127,1056683388,553349757,116058771,88752733,208657807,54254,26639815,157540256,5323173,1255059,1157631625,165246534,42630513,20475805,124169019,2937,43880253,126227379,9940098,2998142,535570680,571441708,129228598,65092650,253110288,0,55812,23713138,136635150,6078960,0,17316084,0,1200736,0,0,0,0,144740177,29297126,43713905,78595033,455,46575621,144691577,0,1715287,0,166968326,5869546,-3479324,0,0,107917063,27092288,159144305,0,0,265760,85380344,86897979,10643460,48837049,32911760,205379187,89868367,19193861,13534012,83449151,68057840,36391847,8892663,1959960,3584300,28778820,287262919,1053795,452273705,70183036,67407100,0,878180555,383083210,145152,396126148,98826045,878180555,24439301,239923475,-182321291,813438351,117970056,954890844,502617139,0,0,392746014,403370024,7243876,4974202,2831044,1776,598,3293365,474001,3767366,396,0,241687,766686,955123,3,252640,526503,473043,3833,37093,36754,1020380,217127,759123,371936,661586,50909,212254,50,1183050,245913,853457,423000,770514,60662,230719,51
106370652,ALVARADO HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,San Diego,14,1418,Investor,General,Comparable,,619-287-3270,6655 ALVARADO ROAD,SAN DIEGO,92120,LUIS LEON,PRESIDENT,WWW.ALVARADOHOSPITAL.COM,"PRIME HEALTHCARE SERVICES, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0757,HSC30583I,HSP30583I,304,304,70,9010,2376,1943,4955,0,1627,4013,5,685,24614,1815,462,400,1019,0,293,783,1,142,4915,254,0,0,50,0,0,23492,0,0,1122,0,0,4832,0,0,83,0,0,22.2,22.2,5,5,0,0,0,11490,1278,2102,12693,0,3543,5970,12,2410,39498,25933,0,0,16736,0,8,167797,89530,1165,932,0,0,532833989,415768221,0,117065768,1996965,131142255,-12079522,2115519,1191849,0,0,-11155852,74665710,52226908,405941371,138305065,31716660,25222372,61287981,0,30907002,87705661,36172,11136206,386317119,30212296,8529348,8356460,36307258,0,8412259,42320979,22158,12356112,146516870,132460299,36350430,29391796,79079874,0,0,15495798,100545245,10327748,0,58329,0,12058702,0,0,0,0,36057062,3895578,4187036,18515365,0,23823463,29481395,10501,1095368,0,0,0,0,0,0,23030182,6219203,37307479,0,0,0,0,22440964,3228838,24296897,14618692,43210201,16553954,527192,3159334,20356464,12609104,5692227,2420525,843291,7189532,18580431,51185331,0,50644633,24550769,522092,0,126902825,117025608,1859030,70934932,-62916745,126902825,3690830,77865392,-63600052,60771807,39253760,104866202,54221569,70000000,1680259,0,71680259,745327,0,80531417,607,246,1176555,93480,1270035,174,0,85349,366192,400572,66923,38138,148581,0,64206,5739,855,383097,78198,308329,0,269051,55955,81925,0,417745,84247,331684,0,287321,60625,88413,0
106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,San Diego,14,1422,Investor,Psychiatric,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,92042,MEGAN MONTGOMERY-WEST,CEO,ALVARADOPARKWAYINSTITUTE.COM,"BH-SD OPCO, LLC",JOHN RANDOLPH SMITH,PACIFIC HOSPITAL MANAGEMENT,,05-4075,,HSP34075G,66,66,66,8538,2932,2485,290,0,6981,607,0,108,21941,952,326,277,32,0,779,68,0,13,2447,0,66,0,0,0,0,0,21941,0,0,0,0,0,2447,0,0,0,0,91.1,91.1,9,9,0,0,0,93595,10329,155,0,0,27816,0,0,0,131895,0,0,0,784,0,0,0,0,0,0,0,0,87036014,55548538,0,31487476,180245,29743692,1924029,-169139,0,0,0,1754890,54473896,28875739,3686379,21902280,7554625,6338841,720000,0,17822869,1520643,0,276260,56135518,24757655,2351838,42035,0,0,3748968,0,0,0,30900496,29778370,6322305,4072275,459504,0,0,12925970,896044,927098,0,166972,0,0,0,0,0,0,16881565,3584158,2308601,260496,0,7804691,548014,0,99951,0,0,0,-169139,0,0,6865284,4687985,688455,0,0,0,0,6798755,1506349,5183062,4013802,15723436,3635867,339355,246861,1587126,2217797,566327,3011201,185406,395669,1834647,7084664,0,1670760,287097,0,7906218,16948739,2528295,0,4812500,9607944,16948739,735130,12117913,-7683653,0,1273014,3866330,2195570,0,0,0,5062500,250000,0,0,292,101,556502,52140,608642,31,0,36878,186413,46884,30845,130724,48274,75181,0,1303,0,200701,110331,8942,0,138887,31981,65660,0,216911,121190,9726,0,152017,36029,72769,0
